07/JS/1267s1,WISER Junior Scholarship,Laurence Gill,Trinity College Dublin (TCD),SFI Scholarship - Young Women in Engineering ,08/06/2009,06/09/2009,"7,280"
05/IN.1/B19s,SFI Supplement,Therese Kinsella,University College Dublin (UCD),Supplement,05/06/2009,07/12/2009,"18,351"
07/W.1/B1806,SFI ETS Walton Visitor Award,Glen Niebur,"National University of Ireland, Galway (NUIG)",Computational & experimental analysis of deformation damage & cellular function in biological microarchietectures for the study of the effects of disease and for tissue regeneration applications.,05/06/2009,31/05/2010,"76,820"
09/CW/B1679,SFI Conference and Workshop,Kevin McGuigan,Royal College of Surgeons in Ireland (RCSI),2009 Technical Group Meeting of the WHO Household Water Treatment and Storage Network (HWTS09),01/06/2009,28/11/2009,"1,100"
09/CW/B1674,SFI Conference and Workshop,Aideen Long,Trinity College Dublin (TCD),Irish Society of Immunology Meeting 2009: Regulation of the Immune System in Health & Disease,01/06/2009,28/11/2009,"1,450"
09/CW/B1685,SFI Conference and Workshop,Brett Paull,Dublin City University (DCU),International Ion Chromatography Symposium 2009,01/06/2009,28/11/2009,"5,900"
07/JS/1260s1,WISER Junior Scholarship,Mark O'Malley,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,01/06/2009,30/08/2009,"7,280"
08/W.1/B2561,SFI ETS Walton Visitor Award,Richard Reynolds,"National University of Ireland, Galway (NUIG)",Novel delivery methods for preventing progressive neuronal cell death in the human central nervous system,01/06/2009,28/11/2009,"42,396"
07/SRC/B1156/NSs,SFI Supplement,Alexander Evans,University College Dublin (UCD),Nutritional Interactions in the Establishment and Maintenance of Pregnancy,01/06/2009,23/11/2010,"49,305"
07/W.1/I1821,SFI ETS Walton Visitor Award,Steven Simon,"National University of Ireland, Maynooth (NUIM)",Topological Phases and Topological Quantum Computation,01/06/2009,24/10/2010,"64,997"
07/W.1/B1800,SFI ETS Walton Visitor Award,Cornelius O Horgan,Dublin City University (DCU),Continuum mechanics modelling of soft tissues & biomaterials,01/06/2009,27/05/2010,"214,618"
09/RFP/EOB2510,SFI Research Frontiers Programme (RFP),James McInerney,"National University of Ireland, Maynooth (NUIM)",Identification of the modules in the phylogenetic network of life,01/06/2009,31/05/2013,"267,170"
08/US/I1455,SFI US Ireland R&D Partnership,Brian Ward,"National University of Ireland, Galway (NUIG)",Development of a Greenhouse Gas Ocean-Atmosphere Flux Sensor with MEMS-based Photoacoustic Technology,01/06/2009,31/12/2014,"545,251"
07/SK/M1189,SFI Stokes Professorship & Lectureship Programme,Paolo Guasoni,Dublin City University (DCU),Paolo Guasoni,01/06/2009,31/05/2015,"1,095,130"
06/CE/B1129,SFI Centre for Science Engineering and Technology (CSET),Walter Kolch,University College Dublin (UCD),CSET Systems Biology Ireland (SBI) Supplement,01/06/2009,31/05/2015,"18,511,867"
07/JS/1306s1,WISER Junior Scholarship,Madeleine Lowery,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,25/05/2009,23/08/2009,"4,680"
07/JS/1277s1,WISER Junior Scholarship,David Fitzpatrick,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,25/05/2009,23/08/2009,"5,980"
07/IN.1/B934s1,SFI Supplement,Andrew Bowie,Trinity College Dublin (TCD),Utilising vaccinia virus proteins to explore innate immune signalling mechanisms,25/05/2009,21/11/2009,"6,046"
08/W.1/I2563,SFI ETS Walton Visitor Award,Nabeel Riza,"National University of Ireland, Galway (NUIG)",Adaptive Optics in Hybrid Wireless-Wired Sensors for Power Plants,08/05/2009,31/08/2010,"62,773"
07/IN.1/I945s,SFI Supplement,Stefano Sanvito,Trinity College Dublin (TCD),Quantum Design of FUnctional Nanodevices: QDFUN,04/05/2009,30/11/2009,998
08/CW/I1545,SFI Conference and Workshop,David Gregg,Trinity College Dublin (TCD),ACM SIGPLAN 2009 Conference on Programming Language Design and Implementation,01/05/2009,29/08/2009,"10,000"
08/W.1/I2588,SFI ETS Walton Visitor Award,Emmanouil Tentzeris,Georgia Tech Ireland (GTI),Development of Environmentally-Friendly Paper-Based Technology Platforms for Green RFIDs and Sensors with Enhanced Wireless Intelligence and renewable energy scavenging capabilities,01/05/2009,29/08/2009,"66,335"
08/W.1/B2592,SFI ETS Walton Visitor Award,Beate Roeder,Trinity College Dublin (TCD),Clinical surface disinfection employing the effect of photosensitization,01/05/2009,20/02/2011,"78,204"
06/IN.1/B86NSs,SFI Supplement,Patrick Prendergast,Trinity College Dublin (TCD),Computer simulation of biodegradation scaffolds: Validation against experiments and implementation for tissue engineering,01/05/2009,30/09/2011,"79,946"
07/SK/I1202,SFI Stokes Professorship & Lectureship Programme,Luiz DaSilva,Trinity College Dublin (TCD),Luiz DaSilva,01/05/2009,30/04/2016,"798,902"
08/CW/I1522,SFI Conference and Workshop,Nicholas Quirke,University College Dublin (UCD),Atlantic Centre for Atomistic Modelling Workshop Series: Bridging Simulation Experiment and Industrial Application in Biology and Advanced Materials.,05/04/2009,30/05/2010,"59,748"
09/CW/I1669,SFI Conference and Workshop,Marcus Greferath,University College Dublin (UCD),Workshop on Codes and Systems,01/04/2009,28/09/2009,"3,000"
09/CW/I1671,SFI Conference and Workshop,Emer Lahiff,Dublin City University (DCU),International Symposium on Functional Nanomaterials,01/04/2009,28/09/2009,"5,000"
09/CW/B1666,SFI Conference and Workshop,Drew Harrison,University of Limerick (UL),WWVII 2009 International Conference on Biomechanics in Sport,01/04/2009,28/09/2009,"7,103"
09/CW/B1665,SFI Conference and Workshop,Patrick Wall,University College Dublin (UCD),International Society for Environmental Epidemiology 21st Annual Meeting,01/04/2009,28/09/2009,"9,022"
09/CW/B1542,SFI Conference and Workshop,Michael Comer,Fighting Blindness,European Society for Animal Cell Technology International Conference-The 21st Meeting in the 21st Century,01/04/2009,28/09/2009,"20,000"
07/W.1/I1818,SFI ETS Walton Visitor Award,Fabian E Bustamante,Trinity College Dublin (TCD),Challenges and opportunities with emergent (mis)behavior in VANET-based distributed systems,01/04/2009,29/08/2009,"76,121"
07/IN.1/B955/IRPs,SFI Supplement,Max Dow,University College Cork (UCC),Molecular basis of the perception of the diffusible signal factor DSF in the regulation of virulence in Xanthomonas campestris,01/04/2009,30/06/2012,"128,961"
07/EN/E001A,SFI Stokes Professorship & Lectureship Programme,Peter Parbrook,Tyndall National Institute (TNI),Peter Parbrook ,01/04/2009,31/05/2014,"915,041"
08/CW/I1547,SFI Conference and Workshop,Michael Peter Kennedy,Tyndall National Institute (TNI),2009 Ph. D. Research in Microelectronics and Electronics (PRIME),01/03/2009,28/08/2009,"3,000"
08/CW/I1553,SFI Conference and Workshop,Adam Winstanley,"National University of Ireland, Maynooth (NUIM)",China-Ireland ICT Conference (CIICT 2009),01/03/2009,28/08/2009,"4,866"
09/CW/I1549,SFI Conference and Workshop,Ita Richardson,University of Limerick (UL),4th IEEE International Conference on Global Software Engineering,01/03/2009,28/08/2009,"8,000"
05/PICA/B838/NSs,SFI Supplement,Mary Frances Heaney,"National University of Ireland, Maynooth (NUIM)",Photoresponsive RNAs constructed by metal free azide free click chemistry-probes for visualisation of mRNA trafficking,01/03/2009,17/09/2011,"8,563"
08/CW/B1540,SFI Conference and Workshop,William Gallagher,University College Dublin (UCD),Cancer proteomics 2009: Mechanistic Insights Technological Advances and Molecular Medicine,01/03/2009,28/08/2009,"23,000"
07/W.1/I1796,SFI ETS Walton Visitor Award,Erez N Ribak,"National University of Ireland, Galway (NUIG)",Improving retinal imaging,01/03/2009,27/10/2009,"82,813"
07/SK/I1205,SFI Stokes Professorship & Lectureship Programme,Thomas Jansen,University College Cork (UCC),Thomas Jansen,01/03/2009,31/12/2012,"400,761"
07/SK/M1211a,SFI Stokes Professorship & Lectureship Programme,Milovan Krnjajic,"National University of Ireland, Galway (NUIG)",Milovan Krnjajic,01/03/2009,28/02/2014,"551,961"
07/SK/I1258a,SFI Stokes Professorship & Lectureship Programme,Domenico Zito,Tyndall National Institute (TNI),Domenico Zito,01/03/2009,30/04/2014,"584,113"
07/SK/B1225b,SFI Stokes Professorship & Lectureship Programme,Jay Hinton,Trinity College Dublin (TCD),Jay Hinton,01/03/2009,31/05/2012,"753,649"
08/IN.1/B1889,SFI Principal Investigator Programme (PI),John Atkins,University College Cork (UCC),Altered Genetic Code Readout,01/03/2009,31/08/2014,"1,799,061"
07/SK/I1220a,SFI Stokes Professorship & Lectureship Programme,Hongzhou Zhang,Trinity College Dublin (TCD),Hongzhou Zhang,16/02/2009,15/08/2014,"564,696"
07/W.1/B1808,SFI ETS Walton Visitor Award,Peter Newman,Royal College of Surgeons in Ireland (RCSI),Molecular mechanisms of platelet activation & adhesion,15/02/2009,16/05/2009,"64,035"
05/IN3/B700s,SFI Supplement,Daniela Zisterer,Trinity College Dublin (TCD),The use of pyrrolo-15-benzoxapines as powerful probes to dissect components of apoptotic cell death signalling and their development as anti-cancer therapeutics,02/02/2009,31/07/2009,"18,306"
09/UR/I1526s1,SFI Supplement,Eoin O'Reilly,Tyndall National Institute (TNI),FASTNET - From Atoms to Systems - Tyndall undergraduate research NETwork,01/02/2009,31/01/2012,"8,580"
09/UR/B1528s1,SFI Supplement,Richard O'Kennedy,Dublin City University (DCU),DiaMonD (Diagnostics for Monitoring Disease) UREKA Training Site,01/02/2009,31/01/2012,"19,760"
07/W.1/I1824,SFI ETS Walton Visitor Award,Paulo Sergio licciardi messeder Barreto,Dublin City University (DCU),Efficient parameters and algorithms for cryptosystems based on bilinear pairings,01/02/2009,31/07/2009,"59,535"
09/UR/I1526,SFI UREKA Site,Eoin O'Reilly,Tyndall National Institute (TNI),FASTNET - From Atoms to Systems - Tyndall undergraduate research NETwork,01/02/2009,31/01/2012,"217,272"
09/UR/I1524,SFI UREKA Site,Seán McLoone,"National University of Ireland, Maynooth (NUIM)",Summer Internship on Autonomous Robotics (SIAR),01/02/2009,31/07/2012,"244,641"
09/UR/B1528,SFI UREKA Site,Richard O'Kennedy,Dublin City University (DCU),DiaMonD (Diagnostics for Monitoring Disease) UREKA Training Site,01/02/2009,31/01/2012,"245,699"
09/UR/B1530,SFI UREKA Site,Robert Woods,"National University of Ireland, Galway (NUIG)",Molecular Recognition: Translating Design into Application (MolRec),01/02/2009,31/01/2012,"268,125"
09/UR/B1534,SFI UREKA Site,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),SPUR-ON: Summer Programme in Undergraduate Research On Neuroscience,01/02/2009,31/01/2012,"286,260"
09/UR/B1527,SFI UREKA Site,Cormac Gahan,University College Cork (UCC),Microbe Host Interactions (MHI),01/02/2009,31/01/2012,"313,950"
07/EN/E015A,SFI Stokes Professorship & Lectureship Programme,Wenxin Wang,"National University of Ireland, Galway (NUIG)",Wenxin Wang,01/02/2009,30/11/2013,"357,125"
07/EN/E010,SFI Stokes Professorship & Lectureship Programme,Paul Leahy,University College Cork (UCC),Paul Leahy,01/02/2009,31/01/2014,"434,013"
08/IN.1/I1961,SFI Principal Investigator Programme (PI),Johannes Klaas Slingerland,"National University of Ireland, Maynooth (NUIM)",Topological Order Quantum Computation and the Fractional Quantum Hall Effect,01/02/2009,31/01/2014,"469,662"
07/EN/E006A,SFI Stokes Professorship & Lectureship Programme,Damian Flynn,University College Dublin (UCD),Damian Flynn,01/02/2009,31/01/2014,"487,500"
07/SK/B1187,SFI Stokes Professorship & Lectureship Programme,Emmanuel Reynaud,University College Dublin (UCD),Emmanuel Reynaud,26/01/2009,25/01/2014,"559,087"
07/SK/B1239b,SFI Stokes Professorship & Lectureship Programme,David Coker,University College Dublin (UCD),David Coker,26/01/2009,25/01/2014,"769,938"
06/RFP/BIC047s,SFI Supplement,Geraldine Butler,University College Dublin (UCD),RFP Supplement,19/01/2009,17/07/2009,"21,098"
08/CW/I1539,SFI Conference and Workshop,Claire Gormley,University College Dublin (UCD),29th Conference on Applied Statistics in Ireland,01/01/2009,30/06/2009,"3,000"
06/IN.1/B114NSs,SFI Supplement,Catherine Godson,University College Dublin (UCD),Micro-RNA regulation of gene expression in diabetic nephropathy,01/01/2009,27/12/2009,"65,000"
08/ERC/002,SFI ERC Support Programme,John Laffey,"National University of Ireland, Galway (NUIG)",ERC Starter Grant - Top Up,01/01/2009,30/06/2014,"105,256"
07/W.1/I1803,SFI ETS Walton Visitor Award,Christopher John Solomon,"National University of Ireland, Galway (NUIG)",Soft computing in optics,01/01/2009,28/09/2009,"123,756"
08/ERC/001,SFI ERC Support Programme,Stephen Connon,Trinity College Dublin (TCD),ERC Starter Grant - Top Up,01/01/2009,22/12/2010,"124,977"
05/YI2/I680s,SFI Supplement,Jiri Vala,"National University of Ireland, Maynooth (NUIM)",Topological Phases and Topological Quantum Computation,01/01/2009,23/10/2010,"131,784"
07/W.1/I1822,SFI ETS Walton Visitor Award,Hanan Samet,"National University of Ireland, Maynooth (NUIM)",Query Processing Algorithms for Spatio-Textual Document Extraction on the Web,01/01/2009,30/09/2013,"166,638"
05/FE1/B882/NSs,SFI Supplement,Mark Achtman,University College Cork (UCC),Diversity of Salmonella in Ireland,01/01/2009,31/03/2012,"175,381"
08/IN.1/B1846,SFI Principal Investigator Programme (PI),Harald Hampel,Trinity College Dublin (TCD),Understanding Memory Deficits: A Combined fMRI-DTI Approach for Assessing Neuronal Network Changes,01/01/2009,27/12/2009,"402,397"
07/SK/B1236a,SFI Stokes Professorship & Lectureship Programme,Christopher Creevey,Teagasc,Chris Creevey,01/01/2009,31/07/2013,"453,909"
07/EN/E015B,SFI Stokes Professorship & Lectureship Programme,Laoise McNamara,"National University of Ireland, Galway (NUIG)",Laoise McNamara,01/01/2009,31/12/2013,"487,500"
08/IN.1/B1844,SFI Principal Investigator Programme (PI),John O'Doherty,Trinity College Dublin (TCD),Fractionating reward-based decision making into its component neural processes using functional resonance imaging,01/01/2009,01/12/2010,"527,788"
08/IN.1/B1855,SFI Principal Investigator Programme (PI),Albert Smolenski,University College Dublin (UCD),Cyclic Nucleotide mediated inhibition of platelet function: mechanisms and new targets for diagnosis and therapy of vascular disease,01/01/2009,31/12/2013,"528,615"
07/SK/I1195,SFI Stokes Professorship & Lectureship Programme,Lampros Nikolopoulos,Dublin City University (DCU),Lampros Nikolopoulos,01/01/2009,31/12/2013,"572,134"
08/IN.1/I1950,SFI Principal Investigator Programme (PI),Marcus Greferath,University College Dublin (UCD),Public-Key Cryptography Based in Finite Simple Semirings,01/01/2009,31/12/2013,"592,884"
08/IN.1/I1868,SFI Principal Investigator Programme (PI),Michael O'Neill,University College Dublin (UCD),Evolution in dynamic environments with Grammatical Evolution (EDGE),01/01/2009,30/09/2013,"736,951"
08/IN.1/B1843,SFI Principal Investigator Programme (PI),Ruaidhri John Carmody,University College Cork (UCC),Investigation of the Transcriptional Regulation of Toll-like Receptor Signalling,01/01/2009,31/08/2012,"755,281"
08/IN.1/I1932,SFI Principal Investigator Programme (PI),Graham Cross,Trinity College Dublin (TCD),Nanostructure Forming Mechanics,01/01/2009,31/12/2013,"765,922"
08/IN.1/I1912,SFI Principal Investigator Programme (PI),Nic Wilson,University College Cork (UCC),The Development of Artificial intelligence Approaches for Preferences in Combinational Problems,01/01/2009,31/12/2013,"787,606"
08/IN.1/I1879,SFI Principal Investigator Programme (PI),Simon Paul Wilson,Trinity College Dublin (TCD),Statistical Methodology in ICT Applications (STATICA),01/01/2009,30/06/2013,"937,157"
07/IN.1/I1838,SFI Principal Investigator Programme (PI),Robert Shorten,"National University of Ireland, Maynooth (NUIM)",Dynamics and Control of Networked Systems,01/01/2009,31/12/2013,"994,856"
07/SK/I1252c,SFI Stokes Professorship & Lectureship Programme,Joao Marques-Silva,University College Dublin (UCD),Joao Marques-Silva,01/01/2009,31/12/2013,"1,041,123"
08/IN.1/I1873,SFI Principal Investigator Programme (PI),Plamen Stamenov,Trinity College Dublin (TCD),One dimensional Nano-spintronics with Non-magnetic nanowires,01/01/2009,31/12/2014,"1,068,771"
07/SK/B1184b,SFI Stokes Professorship & Lectureship Programme,Boris Kholodenko,University College Dublin (UCD),Boris Kholodenko,01/01/2009,31/12/2013,"1,090,799"
07/SK/M1211b,SFI Stokes Professorship & Lectureship Programme,Cathal Seoighe,"National University of Ireland, Galway (NUIG)",Cathal Seoighe,01/01/2009,31/12/2014,"1,096,907"
08/IN.1/B1931,SFI Principal Investigator Programme (PI),Charles Spillane,"National University of Ireland, Galway (NUIG)",Epigenomics of genome dosage effects and genomic imprinting,01/01/2009,30/04/2014,"1,123,919"
08/IN.1/I1862,SFI Principal Investigator Programme (PI),John Donegan,Trinity College Dublin (TCD),Physics of Photonic Microresonators,01/01/2009,30/06/2013,"1,136,585"
08/IN.1/B1865,SFI Principal Investigator Programme (PI),Geraldine Butler,University College Dublin (UCD),Comparative genome analysis of Candida species: Biofilm development and virulence,01/01/2009,30/06/2013,"1,172,266"
08/IN.1/B1909,SFI Principal Investigator Programme (PI),Douwe van Sinderen,University College Cork (UCC),Host recognition and penetration by a lactococcal phage: a structure-function analysis,01/01/2009,30/06/2014,"1,273,209"
08/IN.1/B1864,SFI Principal Investigator Programme (PI),Denis Shields,University College Dublin (UCD),Towards the druggable interactome: bioinformatic analysis of protein interactions and oligopeptide modulation of signalling networks,01/01/2009,31/12/2015,"1,388,297"
08/IN.1/B1900,SFI Principal Investigator Programme (PI),John Findlay,"National University of Ireland, Maynooth (NUIM)",The Retinol Binding Protein Receptor and Human Disease: Structure and Function,01/01/2009,30/06/2014,"1,488,092"
08/IN.1/B1916,SFI Principal Investigator Programme (PI),Aiden Corvin,Trinity College Dublin (TCD),Genes to Biology: A Translational Pipeline for Schizophrenia,01/01/2009,30/06/2014,"1,585,433"
08/IN.1/B1948,SFI Principal Investigator Programme (PI),Ian Marison,Dublin City University (DCU),On-Line Monitoring and Control of High Cell Density Cultures,01/01/2009,31/12/2014,"1,637,902"
07/IN.1/I1771,SFI Principal Investigator Programme (PI),Gerard O'Sullivan,University College Dublin (UCD),Source Optimisation for EUV Lithography (EUVL) in High-Volume Manufacturing (HVM),01/01/2009,30/06/2013,"2,544,580"
08/CE/B1436,SFI Centre for Science Engineering and Technology (CSET),Timothy O'Brien,"National University of Ireland, Galway (NUIG)",CSET REMEDI: REMEDI Supplement,01/01/2009,25/06/2010,"2,588,898"
08/IN.1/B1949,SFI Principal Investigator Programme (PI),Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),BH3- Only Proteins and Cellular Bioenergetic in the Control of Neuronal Survival and Cell Death: Role in Ischaemic Injury and Neurodegeneration,01/01/2009,30/06/2014,"3,469,343"
08/SRC/I1407,SFI Strategic Research Cluster,Padraig Cunningham,University College Dublin (UCD),SRC Clique: Graph & Network Analysis Cluster,01/01/2009,31/12/2014,"4,097,930"
08/HEC/I1450,SFI Infrastructural Support,Jean-Christophe Desplat,"National University of Ireland, Galway (NUIG)",Establishment of ICHEC as a National Facility for High-End Computing,01/01/2009,30/06/2013,"4,918,927"
08/SRC/I1411,SFI Strategic Research Cluster,Miles Turner,Dublin City University (DCU),SRC PRECISION: Plasma Technology for Nano Manufacturing,01/01/2009,30/06/2014,"5,383,840"
08/SRC/B1412,SFI Strategic Research Cluster,Apryll Stalcup,Dublin City University (DCU),SRC ISSC: Irish Separation Science Cluster-Comprehensive multi-dimensional and multi-modal separation science for complex biological systems,01/01/2009,30/06/2014,"6,132,997"
08/SRC/B1393,SFI Strategic Research Cluster,Lokesh Joshi,"National University of Ireland, Galway (NUIG)",SRC AGRC: Glycoscience Research Cluster,01/01/2009,31/12/2014,"6,442,511"
08/SRC/I1403,SFI Strategic Research Cluster,William Donnelly,Waterford Institute of Technology (WIT),SRC FAME: Federated Autonomic Management of End-To-End Communications Services (FAME),01/01/2009,31/12/2014,"7,443,110"
08/CE/I1432,SFI Centre for Science Engineering and Technology (CSET),John Boland,Trinity College Dublin (TCD),CSET CRANN: 2nd Term funding,01/01/2009,31/12/2013,"16,344,878"
08/IN.1/B1946,SFI Principal Investigator Programme (PI),Andrew Flaus,"National University of Ireland, Galway (NUIG)",Comprehensive Analysis of Nucleosome Stability and Dynamics,15/12/2008,14/02/2014,"755,219"
08/IN.1/B1875,SFI Principal Investigator Programme (PI),David Henshall,Royal College of Surgeons in Ireland (RCSI),Molecular determinants of seizure-induced neuronal death and epileptogenesis,15/12/2008,14/03/2013,"985,791"
05/CE3/B754s3,SFI Centre for Science Engineering and Technology (CSET) Supplement,Brian McCraith,Dublin City University (DCU),CSET Biomedical Diagnostics Institute (BDI) Supplement ,10/12/2008,10/03/2009,"97,904"
05/IN.1/B30/NSs,SFI Supplement,Tia Keyes,Dublin City University (DCU),Protein adsorption to medical devices and decontamination,08/12/2008,01/02/2010,"74,685"
06/MI/006 STTF 08,SFI Short Term Travel Fellowship (STTF),Gary McGuire,University College Dublin (UCD),Claude Shannon Institute for Mathematics and Communications ,01/12/2008,26/11/2009,"1,782"
06/RFP/PHY010 STTF 08,SFI Short Term Travel Fellowship (STTF),Brian Espey,Trinity College Dublin (TCD),Understanding the Origins of the Common Elements: Mass-Loss from Red Giant Stars ,01/12/2008,26/11/2009,"1,979"
08/RFP/GEO1233 STTF 08,SFI Short Term Travel Fellowship (STTF),Harald Berresheim,"National University of Ireland, Galway (NUIG)",Aerosol mass spectrometry studies in the marine and polluted atmosphere ,01/12/2008,26/11/2009,"2,196"
07/RFP/GEOF207 STTF 08,SFI Short Term Travel Fellowship (STTF),David Chew,Trinity College Dublin (TCD),Constraining global Carboniferous climatic fluctuations using high resolution geochronology ,01/12/2008,26/11/2009,"2,208"
08/RFP/GEN1126 STTF 08,SFI Short Term Travel Fellowship (STTF),Breandan Kennedy,University College Dublin (UCD),Defining the Targets of RX3 an essential gene for eye development,01/12/2008,26/11/2009,"2,750"
07/SRC/B1163 STTF 08,SFI Short Term Travel Fellowship (STTF),Abhay Pandit,"National University of Ireland, Galway (NUIG)",SRC NFB: Network of Excellence for Functional Biomaterials (NFB) ,01/12/2008,26/11/2009,"2,797"
07/RFP/CMSF696 STTF 08,SFI Short Term Travel Fellowship (STTF),Jennifer McManis,Dublin City University (DCU),A Multimedia-based Adaptive Hypermedia System for E-Learning ,01/12/2008,26/11/2009,"3,707"
07/RFP/PHY330 STTF 08,SFI Short Term Travel Fellowship (STTF),Tigran Tchrakian,"National University of Ireland, Maynooth (NUIM)",Soliton Solutions to Higher Dimensional Gravitating Gauged Scalar Field Systems(comma) with applications to AdS/CFT and Branes ,01/12/2008,26/11/2009,"4,347"
05/IN/1852/ STTF 08,SFI Short Term Travel Fellowship (STTF),Thomas Busch,University College Cork (UCC),Quantum Engineering for Quantum Information Technologies ,01/12/2008,26/11/2009,"4,618"
04/IN3/B748 STTF08,SFI Short Term Travel Fellowship (STTF),Laurence Egan,"National University of Ireland, Galway (NUIG)",Intestinal epithelial damage repair and carcinogenesis,01/12/2008,26/11/2009,"4,865"
06/RFP/MAT062 STTF 08,SFI Short Term Travel Fellowship (STTF),Zoltan Neufeld,University College Dublin (UCD),Aggregation segregation and collective motion of swimming organisms and cells in flows ,01/12/2008,26/11/2009,"5,134"
05/IN.1/I24 STTF 08,SFI Short Term Travel Fellowship (STTF),Padraig Cunningham,University College Dublin (UCD),Data Mining Between Unsupervised and Supervised Techniques ,01/12/2008,26/11/2009,"5,234"
07/RFP/MASF250 STTF 08,SFI Short Term Travel Fellowship (STTF),Yurii Gun'ko,Trinity College Dublin (TCD),Chiral quantum dots ,01/12/2008,26/11/2009,"5,620"
07/RFP/PHYF334 STTF 08,SFI Short Term Travel Fellowship (STTF),Cormac McGuinness,Trinity College Dublin (TCD),Novel element-selective(comma) symmetry(comma) polarisation and state-resolved investigations of chemical bonding ,01/12/2008,26/12/2009,"5,832"
07/RFP/GEN/F473 STTF 08,SFI Short Term Travel Fellowship (STTF),Gary Donohoe,Trinity College Dublin (TCD),Does genetic variation at dysbindin and other candidate schizophrenia genes within the glutamate system contribute to abnormal perceptual processing measured using visual and auditory evoked potentials ,01/12/2008,26/11/2009,"5,945"
06/RFP/GEN053 STTF 08,SFI Short Term Travel Fellowship (STTF),Michael Prentice,University College Cork (UCC),Structural characterisation of a bacterial metabolic organelle ,01/12/2008,30/11/2009,"6,354"
06/RFP/EEB006 STTF 08,SFI Short Term Travel Fellowship (STTF),Carmel Breslin,"National University of Ireland, Maynooth (NUIM)",Conducting Polymers Modified with Cyclodextrins: Novel Materials in Environmental Remediation ,01/12/2008,26/11/2009,"6,420"
08/RFP/BIC1734 STTF 08,SFI Short Term Travel Fellowship (STTF),Jiang Huai Wang,University College Cork (UCC),Bacterial Lipoprotein Tolerance Protects Against Microbial Sepsis Via Acceleration of Phagosome Maturation ,01/12/2008,25/05/2010,"6,594"
07/RFP/CHEF171 STTF 08,SFI Short Term Travel Fellowship (STTF),Xiangming Zhu,University College Dublin (UCD),Synthesis and Biological Evaluation of alpha-S-Linked Galactosylceramides ,01/12/2008,26/11/2009,"6,681"
05/PICA/1830 STTF 08,SFI Short Term Travel Fellowship (STTF),Debra Laefer,University College Dublin (UCD),PICA - Principal Investigator Career Advancement GUILD: Generating Urban Infrastructures from LiDAR Data ,01/12/2008,26/11/2009,"6,905"
07/IN.1/B942 STTF 08,SFI Short Term Travel Fellowship (STTF),Luke O'Neill,Trinity College Dublin (TCD),Novel therapeutic targets in Toll-like receptor signalling ,01/12/2008,26/11/2009,"7,116"
07/RFP/ENMF482 STTF 08,SFI Short Term Travel Fellowship (STTF),Abhay Pandit,"National University of Ireland, Galway (NUIG)",Tissue Engineered Nucleus Pulposus ,01/12/2008,26/11/2009,"7,178"
07/RFP/ENEF500 STTF 08,SFI Short Term Travel Fellowship (STTF),Khalil Arshak,University of Limerick (UL),Devising a NAno-BioSensor Platform to Detect and Monitor Food-borne Pathogens (DNA-Sens) ,01/12/2008,26/11/2009,"7,515"
06/Y13/B932 STTF 08,SFI Short Term Travel Fellowship (STTF),Emma Teeling,University College Dublin (UCD),A comparative genomic investigation in to the molecular mechanism and evolution of sensory perception in mammals,01/12/2008,26/11/2009,"7,586"
06/RFP/CHP001 STTF 08,SFI Short Term Travel Fellowship (STTF),Edmond Magner,University of Limerick (UL),Tailored Adsorption of Proteins onto Mesoporous Silicates ,01/12/2008,26/11/2009,"7,665"
05/YI/B693 STTF 08,SFI Short Term Travel Fellowship (STTF),Aoife McLysaght,Trinity College Dublin (TCD),Testing for the action of natural selection on novel human protein coding genes ,01/12/2008,26/11/2009,"7,666"
07/RFP/ENEF530 STTF 08,SFI Short Term Travel Fellowship (STTF),Ken Duffy,"National University of Ireland, Maynooth (NUIM)",Using 802.11 medium access control layer measurements to understand and improve network performance ,01/12/2008,26/11/2009,"7,674"
06/RFP/BIM052 STTF 08,SFI Short Term Travel Fellowship (STTF),Breandan Kennedy,University College Dublin (UCD),Identification and Characterisation of Molecular Regulators of Circadian Rhythms,01/12/2008,26/11/2009,"7,702"
08/CW/I1519,SFI Conference and Workshop,Ted Hurley,"National University of Ireland, Galway (NUIG)",British Mathematical Colloquium and Irish Mathematical Society Meeting,01/12/2008,30/05/2009,"7,800"
07/RFP/MASF812 STTF 08,SFI Short Term Travel Fellowship (STTF),Dermot Diamond,Dublin City University (DCU),Light Activiated Molecular Switches for Control of Molecular Docking at Liquid-Solid Interfaces ,01/12/2008,26/11/2009,"7,876"
07/RPI/B1321 STTF 08,SFI Short Term Travel Fellowship (STTF),Robert Woods,"National University of Ireland, Galway (NUIG)",Computationally Guided Glycoscience: Force field development and application in the design of novel glycosensors ,01/12/2008,26/11/2009,"8,527"
06/IN.1/B98 STTF 08,SFI Short Term Travel Fellowship (STTF),Colin Hill,University College Cork (UCC),Peptide engineering of the two-component lantibiotic lacticin 3147: generating a blueprint for improved lantibiotic design ,01/12/2008,26/11/2009,"8,635"
